timestamp,epoch,step,gpu_util_percent,gpu_power_w,num_gpus,total_gpu_power_w,cpu_util_percent,note
11:44:08,0,19361,73.0,418.819,1,418.819,15.8,real_measurement
11:44:13,0,19505,74.0,417.537,1,417.537,13.0,real_measurement
11:44:18,0,19654,74.0,430.901,1,430.901,11.1,real_measurement
11:44:23,0,19806,78.0,439.573,1,439.573,7.7,real_measurement
11:44:28,0,19962,79.0,446.295,1,446.295,11.3,real_measurement
11:44:50,0,20018,0.0,122.584,1,122.584,5.6,real_measurement
11:45:09,1,0,0.0,123.81,1,123.81,9.5,real_measurement
11:45:14,1,145,72.0,422.527,1,422.527,3.5,real_measurement
11:45:19,1,290,72.0,414.801,1,414.801,11.3,real_measurement
11:45:24,1,436,72.0,423.477,1,423.477,6.9,real_measurement
11:45:29,1,581,74.0,418.855,1,418.855,10.0,real_measurement
11:45:34,1,725,71.0,412.071,1,412.071,16.5,real_measurement
11:45:39,1,870,71.0,419.514,1,419.514,11.8,real_measurement
11:45:44,1,1015,70.0,413.766,1,413.766,11.9,real_measurement
11:45:49,1,1159,72.0,421.468,1,421.468,14.2,real_measurement
11:45:54,1,1304,73.0,415.762,1,415.762,7.5,real_measurement
11:45:59,1,1447,73.0,420.864,1,420.864,16.1,real_measurement
11:46:04,1,1589,65.0,414.511,1,414.511,13.3,real_measurement
11:46:09,1,1732,70.0,418.408,1,418.408,17.9,real_measurement
11:46:14,1,1877,72.0,418.475,1,418.475,9.3,real_measurement
11:46:19,1,2022,74.0,417.75,1,417.75,7.9,real_measurement
11:46:24,1,2167,69.0,415.294,1,415.294,11.4,real_measurement
11:46:29,1,2312,70.0,413.639,1,413.639,16.6,real_measurement
11:46:34,1,2458,72.0,418.025,1,418.025,8.0,real_measurement
11:46:39,1,2602,70.0,417.916,1,417.916,17.6,real_measurement
11:46:45,1,2747,75.0,420.748,1,420.748,10.6,real_measurement
11:46:50,1,2891,70.0,420.484,1,420.484,15.4,real_measurement
11:46:55,1,3036,70.0,421.515,1,421.515,12.7,real_measurement
11:47:01,1,3149,0.0,123.26,1,123.26,16.0,real_measurement
11:47:08,1,3197,0.0,122.127,1,122.127,15.3,real_measurement
11:47:16,1,3203,0.0,129.342,1,129.342,8.0,real_measurement
11:47:24,1,3215,0.0,122.664,1,122.664,10.0,real_measurement
11:47:32,1,3224,0.0,121.757,1,121.757,12.6,real_measurement
11:47:40,1,3245,0.0,122.805,1,122.805,10.2,real_measurement
11:47:48,1,3262,0.0,128.189,1,128.189,12.6,real_measurement
11:47:53,1,3270,0.0,122.252,1,122.252,7.5,real_measurement
11:48:04,1,3294,0.0,122.167,1,122.167,12.1,real_measurement
11:48:11,1,3372,0.0,123.207,1,123.207,13.6,real_measurement
11:48:16,1,3518,78.0,441.257,1,441.257,9.0,real_measurement
11:48:21,1,3530,0.0,122.322,1,122.322,6.1,real_measurement
11:48:26,1,3546,0.0,122.277,1,122.277,7.1,real_measurement
11:48:33,1,3685,0.0,122.98,1,122.98,12.5,real_measurement
11:48:38,1,3834,78.0,440.797,1,440.797,15.6,real_measurement
11:48:45,1,3983,0.0,123.049,1,123.049,11.2,real_measurement
11:48:50,1,4109,68.0,316.838,1,316.838,12.9,real_measurement
11:48:55,1,4242,62.0,397.351,1,397.351,16.3,real_measurement
11:49:01,1,4394,76.0,436.323,1,436.323,11.0,real_measurement
11:49:06,1,4542,79.0,439.517,1,439.517,13.3,real_measurement
11:49:11,1,4698,77.0,441.4,1,441.4,10.9,real_measurement
11:49:16,1,4852,80.0,441.701,1,441.701,7.6,real_measurement
11:49:21,1,4989,66.0,401.343,1,401.343,18.8,real_measurement
11:49:28,1,5127,0.0,123.028,1,123.028,13.9,real_measurement
11:49:33,1,5278,79.0,446.925,1,446.925,11.1,real_measurement
11:49:38,1,5431,72.0,418.04,1,418.04,10.1,real_measurement
11:49:43,1,5579,80.0,435.222,1,435.222,16.2,real_measurement
11:49:48,1,5724,72.0,419.169,1,419.169,16.3,real_measurement
11:49:53,1,5869,71.0,422.013,1,422.013,9.1,real_measurement
11:49:58,1,6018,79.0,441.434,1,441.434,11.7,real_measurement
11:50:03,1,6165,69.0,404.915,1,404.915,12.2,real_measurement
11:50:08,1,6314,79.0,441.433,1,441.433,11.9,real_measurement
11:50:13,1,6456,76.0,418.679,1,418.679,13.9,real_measurement
11:50:18,1,6600,70.0,414.188,1,414.188,12.5,real_measurement
11:50:23,1,6745,67.0,420.626,1,420.626,11.2,real_measurement
11:50:28,1,6901,78.0,444.332,1,444.332,13.3,real_measurement
11:50:33,1,7051,66.0,399.419,1,399.419,6.5,real_measurement
11:50:38,1,7189,71.0,415.436,1,415.436,19.8,real_measurement
11:50:43,1,7333,71.0,416.472,1,416.472,9.6,real_measurement
11:50:48,1,7478,71.0,418.778,1,418.778,10.2,real_measurement
11:50:53,1,7623,74.0,415.731,1,415.731,10.5,real_measurement
11:50:58,1,7764,71.0,415.95,1,415.95,13.8,real_measurement
11:51:04,1,7910,74.0,426.443,1,426.443,11.9,real_measurement
11:51:09,1,8054,70.0,411.211,1,411.211,14.6,real_measurement
11:51:14,1,8198,74.0,416.21,1,416.21,11.7,real_measurement
11:51:19,1,8343,67.0,418.114,1,418.114,9.6,real_measurement
11:51:24,1,8487,71.0,414.685,1,414.685,15.4,real_measurement
11:51:29,1,8635,78.0,442.725,1,442.725,11.6,real_measurement
11:51:34,1,8782,63.0,398.969,1,398.969,11.4,real_measurement
11:51:39,1,8925,70.0,415.582,1,415.582,13.6,real_measurement
11:51:44,1,9075,76.0,436.4,1,436.4,13.4,real_measurement
11:51:49,1,9228,80.0,441.024,1,441.024,12.8,real_measurement
11:51:54,1,9374,74.0,415.562,1,415.562,11.9,real_measurement
11:51:59,1,9520,72.0,417.165,1,417.165,4.1,real_measurement
11:52:04,1,9665,71.0,416.669,1,416.669,14.8,real_measurement
11:52:09,1,9811,72.0,420.6,1,420.6,8.2,real_measurement
11:52:14,1,9956,72.0,422.632,1,422.632,8.4,real_measurement
11:52:19,1,10101,70.0,416.616,1,416.616,7.2,real_measurement
11:52:24,1,10257,79.0,442.105,1,442.105,6.0,real_measurement
11:52:29,1,10398,70.0,418.971,1,418.971,8.9,real_measurement
11:52:34,1,10543,71.0,415.917,1,415.917,7.6,real_measurement
11:52:39,1,10688,74.0,419.39,1,419.39,7.4,real_measurement
11:52:44,1,10842,76.0,448.332,1,448.332,5.5,real_measurement
11:52:49,1,10996,68.0,411.538,1,411.538,4.8,real_measurement
11:52:54,1,11134,69.0,403.71,1,403.71,13.9,real_measurement
11:52:59,1,11280,73.0,420.579,1,420.579,5.4,real_measurement
11:53:04,1,11426,71.0,423.355,1,423.355,4.7,real_measurement
11:53:09,1,11572,71.0,420.917,1,420.917,3.9,real_measurement
11:53:14,1,11717,70.0,416.207,1,416.207,11.0,real_measurement
11:53:19,1,11862,72.0,417.77,1,417.77,7.6,real_measurement
11:53:24,1,12007,71.0,418.796,1,418.796,7.0,real_measurement
11:53:29,1,12152,72.0,420.629,1,420.629,6.8,real_measurement
11:53:34,1,12297,69.0,421.283,1,421.283,7.5,real_measurement
11:53:39,1,12442,73.0,418.936,1,418.936,7.3,real_measurement
11:53:44,1,12587,77.0,420.968,1,420.968,8.3,real_measurement
11:53:49,1,12732,70.0,417.339,1,417.339,8.9,real_measurement
11:53:54,1,12877,74.0,421.525,1,421.525,9.1,real_measurement
11:53:59,1,13023,74.0,417.813,1,417.813,6.2,real_measurement
11:54:04,1,13168,74.0,418.786,1,418.786,11.0,real_measurement
11:54:09,1,13314,68.0,417.283,1,417.283,5.2,real_measurement
11:54:14,1,13461,80.0,434.205,1,434.205,4.7,real_measurement
11:54:19,1,13615,71.0,405.441,1,405.441,1.9,real_measurement
11:54:24,1,13756,69.0,423.708,1,423.708,12.4,real_measurement
11:54:29,1,13902,73.0,415.404,1,415.404,7.5,real_measurement
11:54:34,1,14047,73.0,421.598,1,421.598,9.3,real_measurement
11:54:39,1,14203,77.0,447.197,1,447.197,5.4,real_measurement
11:54:44,1,14344,71.0,418.7,1,418.7,8.6,real_measurement
11:54:49,1,14492,80.0,449.38,1,449.38,6.8,real_measurement
11:54:54,1,14638,74.0,418.316,1,418.316,9.0,real_measurement
11:54:59,1,14783,74.0,421.792,1,421.792,8.1,real_measurement
11:55:04,1,14928,71.0,417.205,1,417.205,7.7,real_measurement
11:55:09,1,15074,70.0,419.09,1,419.09,5.9,real_measurement
11:55:14,1,15219,71.0,422.571,1,422.571,11.8,real_measurement
11:55:19,1,15364,72.0,421.517,1,421.517,5.5,real_measurement
11:55:24,1,15510,73.0,420.562,1,420.562,4.9,real_measurement
11:55:29,1,15656,71.0,419.401,1,419.401,5.0,real_measurement
11:55:34,1,15801,73.0,419.204,1,419.204,11.1,real_measurement
11:55:39,1,15946,72.0,423.487,1,423.487,9.1,real_measurement
11:55:44,1,16091,72.0,426.608,1,426.608,13.6,real_measurement
11:55:49,1,16236,71.0,418.905,1,418.905,16.0,real_measurement
11:55:54,1,16381,66.0,415.429,1,415.429,12.3,real_measurement
11:55:59,1,16525,71.0,418.976,1,418.976,13.5,real_measurement
11:56:04,1,16669,74.0,420.19,1,420.19,10.3,real_measurement
11:56:09,1,16813,74.0,417.301,1,417.301,13.0,real_measurement
11:56:14,1,16958,74.0,417.663,1,417.663,12.9,real_measurement
11:56:20,1,17103,70.0,419.8,1,419.8,11.3,real_measurement
11:56:25,1,17248,69.0,415.063,1,415.063,17.3,real_measurement
11:56:30,1,17394,72.0,420.834,1,420.834,12.5,real_measurement
11:56:35,1,17539,72.0,424.489,1,424.489,9.7,real_measurement
11:56:40,1,17695,64.0,434.191,1,434.191,9.0,real_measurement
11:56:45,1,17835,73.0,422.908,1,422.908,21.8,real_measurement
11:56:50,1,17981,71.0,426.376,1,426.376,14.5,real_measurement
11:56:55,1,18125,75.0,415.74,1,415.74,12.8,real_measurement
11:57:00,1,18271,71.0,413.092,1,413.092,19.4,real_measurement
11:57:05,1,18416,71.0,421.609,1,421.609,16.6,real_measurement
11:57:10,1,18561,73.0,423.477,1,423.477,13.1,real_measurement
11:57:15,1,18706,73.0,421.884,1,421.884,14.3,real_measurement
11:57:20,1,18851,72.0,417.894,1,417.894,11.5,real_measurement
11:57:25,1,18995,74.0,415.86,1,415.86,13.0,real_measurement
11:57:30,1,19140,73.0,421.483,1,421.483,11.7,real_measurement
11:57:35,1,19285,73.0,421.497,1,421.497,15.4,real_measurement
11:57:40,1,19431,72.0,421.439,1,421.439,8.1,real_measurement
11:57:45,1,19584,77.0,436.719,1,436.719,10.7,real_measurement
11:57:50,1,19742,78.0,441.04,1,441.04,4.3,real_measurement
11:57:55,1,19901,80.0,447.905,1,447.905,12.6,real_measurement
11:58:11,2,0,34.0,279.416,1,279.416,15.3,real_measurement
11:58:16,2,145,72.0,422.635,1,422.635,10.9,real_measurement
11:58:21,2,291,72.0,426.199,1,426.199,10.0,real_measurement
11:58:26,2,436,74.0,414.56,1,414.56,15.2,real_measurement
11:58:31,2,582,75.0,415.532,1,415.532,9.7,real_measurement
11:58:36,2,727,73.0,415.34,1,415.34,12.2,real_measurement
11:58:41,2,872,71.0,416.989,1,416.989,12.3,real_measurement
11:58:46,2,1017,72.0,419.477,1,419.477,16.3,real_measurement
11:58:51,2,1161,74.0,418.463,1,418.463,10.7,real_measurement
11:58:56,2,1308,72.0,419.407,1,419.407,7.6,real_measurement
11:59:01,2,1454,72.0,417.568,1,417.568,12.1,real_measurement
11:59:06,2,1599,73.0,417.563,1,417.563,14.8,real_measurement
11:59:11,2,1745,71.0,427.428,1,427.428,11.3,real_measurement
11:59:16,2,1890,70.0,418.334,1,418.334,13.0,real_measurement
11:59:21,2,2035,74.0,423.415,1,423.415,13.0,real_measurement
11:59:26,2,2180,72.0,416.013,1,416.013,12.5,real_measurement
11:59:31,2,2324,74.0,421.319,1,421.319,12.7,real_measurement
11:59:40,2,2430,0.0,124.684,1,124.684,10.9,real_measurement
11:59:45,2,2575,72.0,422.766,1,422.766,12.7,real_measurement
11:59:50,2,2722,75.0,427.306,1,427.306,9.2,real_measurement
11:59:55,2,2868,72.0,418.317,1,418.317,13.4,real_measurement
12:00:00,2,3014,70.0,418.761,1,418.761,12.7,real_measurement
12:00:05,2,3160,71.0,423.634,1,423.634,9.7,real_measurement
12:00:10,2,3306,74.0,420.438,1,420.438,13.7,real_measurement
12:00:15,2,3451,68.0,421.143,1,421.143,14.2,real_measurement
12:00:20,2,3596,72.0,421.277,1,421.277,13.4,real_measurement
12:00:29,2,3630,0.0,122.407,1,122.407,12.1,real_measurement
12:00:34,2,3775,70.0,420.517,1,420.517,10.4,real_measurement
12:00:39,2,3919,74.0,416.987,1,416.987,16.9,real_measurement
12:00:44,2,4064,71.0,419.22,1,419.22,14.2,real_measurement
12:00:49,2,4208,70.0,418.947,1,418.947,15.0,real_measurement
12:00:54,2,4353,72.0,415.921,1,415.921,14.4,real_measurement
12:00:59,2,4499,74.0,420.06,1,420.06,14.1,real_measurement
12:01:04,2,4645,72.0,424.433,1,424.433,13.9,real_measurement
12:01:09,2,4792,75.0,424.47,1,424.47,6.7,real_measurement
12:01:14,2,4939,72.0,415.041,1,415.041,7.3,real_measurement
12:01:19,2,5083,74.0,427.47,1,427.47,17.7,real_measurement
12:01:24,2,5228,68.0,419.677,1,419.677,12.9,real_measurement
12:01:29,2,5374,74.0,423.994,1,423.994,10.7,real_measurement
12:01:34,2,5520,71.0,422.775,1,422.775,11.2,real_measurement
12:01:39,2,5666,72.0,419.551,1,419.551,11.9,real_measurement
12:01:44,2,5813,73.0,426.451,1,426.451,10.0,real_measurement
12:01:49,2,5958,71.0,426.454,1,426.454,15.8,real_measurement
12:01:54,2,6104,71.0,422.821,1,422.821,8.5,real_measurement
12:01:59,2,6249,72.0,416.597,1,416.597,16.4,real_measurement
12:02:04,2,6396,69.0,422.055,1,422.055,9.5,real_measurement
12:02:09,2,6542,74.0,426.907,1,426.907,15.0,real_measurement
12:02:14,2,6688,73.0,423.882,1,423.882,9.0,real_measurement
12:02:24,2,6753,0.0,122.438,1,122.438,6.8,real_measurement
12:02:32,2,6764,0.0,122.316,1,122.316,11.5,real_measurement
12:02:42,2,6841,0.0,122.266,1,122.266,12.0,real_measurement
12:02:50,2,6857,0.0,123.023,1,123.023,10.8,real_measurement
12:02:59,2,6877,0.0,122.204,1,122.204,10.5,real_measurement
12:03:07,2,6885,0.0,122.101,1,122.101,8.6,real_measurement
12:03:12,2,7030,73.0,424.186,1,424.186,14.8,real_measurement
12:03:22,2,7134,0.0,122.258,1,122.258,10.9,real_measurement
12:03:30,2,7152,0.0,122.083,1,122.083,6.4,real_measurement
12:03:35,2,7171,0.0,122.152,1,122.152,13.9,real_measurement
12:03:45,2,7304,0.0,123.669,1,123.669,11.4,real_measurement
12:03:50,2,7453,78.0,445.746,1,445.746,15.6,real_measurement
12:03:55,2,7599,80.0,448.192,1,448.192,9.1,real_measurement
12:04:03,2,7723,0.0,122.358,1,122.358,11.8,real_measurement
12:04:08,2,7860,64.0,399.3,1,399.3,16.4,real_measurement
12:04:13,2,8019,70.0,440.768,1,440.768,10.5,real_measurement
12:04:18,2,8158,71.0,418.388,1,418.388,15.5,real_measurement
12:04:23,2,8308,72.0,407.507,1,407.507,9.2,real_measurement
12:04:28,2,8459,68.0,420.087,1,420.087,12.3,real_measurement
12:04:33,2,8609,81.0,447.84,1,447.84,13.4,real_measurement
12:04:38,2,8759,68.0,409.657,1,409.657,5.5,real_measurement
12:04:43,2,8912,79.0,448.037,1,448.037,12.2,real_measurement
12:04:48,2,9057,73.0,410.618,1,410.618,15.2,real_measurement
12:04:53,2,9209,67.0,436.291,1,436.291,12.8,real_measurement
12:04:58,2,9354,76.0,435.702,1,435.702,13.6,real_measurement
12:05:03,2,9514,80.0,451.886,1,451.886,10.2,real_measurement
12:05:09,2,9660,67.0,405.6,1,405.6,11.8,real_measurement
12:05:14,2,9803,68.0,422.298,1,422.298,14.4,real_measurement
12:05:19,2,9960,72.0,430.661,1,430.661,8.7,real_measurement
12:05:24,2,10102,70.0,419.344,1,419.344,11.6,real_measurement
12:05:29,2,10248,74.0,422.628,1,422.628,15.5,real_measurement
12:05:34,2,10394,71.0,417.293,1,417.293,13.9,real_measurement
12:05:39,2,10551,67.0,414.267,1,414.267,9.9,real_measurement
12:05:44,2,10693,71.0,419.891,1,419.891,12.5,real_measurement
12:05:49,2,10840,69.0,424.976,1,424.976,7.1,real_measurement
12:05:54,2,10986,73.0,424.671,1,424.671,15.3,real_measurement
12:05:59,2,11135,74.0,418.201,1,418.201,12.5,real_measurement
12:06:04,2,11282,73.0,425.748,1,425.748,9.2,real_measurement
12:06:09,2,11436,76.0,429.249,1,429.249,16.6,real_measurement
12:06:14,2,11594,81.0,444.924,1,444.924,11.2,real_measurement
12:06:19,2,11739,74.0,422.288,1,422.288,13.8,real_measurement
12:06:24,2,11885,72.0,425.711,1,425.711,12.0,real_measurement
12:06:29,2,12037,76.0,451.919,1,451.919,12.5,real_measurement
12:06:34,2,12190,74.0,424.16,1,424.16,11.9,real_measurement
12:06:39,2,12342,80.0,439.485,1,439.485,13.6,real_measurement
12:06:44,2,12500,79.0,446.624,1,446.624,10.2,real_measurement
12:06:49,2,12651,72.0,424.448,1,424.448,13.9,real_measurement
12:06:54,2,12793,72.0,417.752,1,417.752,11.5,real_measurement
12:06:59,2,12946,79.0,443.701,1,443.701,8.5,real_measurement
12:07:04,2,13103,74.0,438.016,1,438.016,13.6,real_measurement
12:07:09,2,13242,79.0,424.014,1,424.014,15.2,real_measurement
12:07:14,2,13388,72.0,406.138,1,406.138,14.7,real_measurement
12:07:19,2,13537,74.0,402.131,1,402.131,13.4,real_measurement
12:07:24,2,13684,75.0,431.471,1,431.471,9.3,real_measurement
12:07:29,2,13838,68.0,400.539,1,400.539,15.6,real_measurement
12:07:34,2,13979,71.0,418.502,1,418.502,15.3,real_measurement
12:07:39,2,14125,70.0,417.078,1,417.078,11.8,real_measurement
12:07:44,2,14270,74.0,417.347,1,417.347,12.5,real_measurement
