timestamp,epoch,step,gpu_util_percent,gpu_power_w,num_gpus,total_gpu_power_w,cpu_util_percent,note
12:41:50,0,4476,71.0,417.72,1,417.72,12.8,real_measurement
12:41:55,0,4626,76.0,445.603,1,445.603,8.1,real_measurement
12:42:00,0,4769,71.0,418.348,1,418.348,17.2,real_measurement
12:42:05,0,4924,79.0,443.218,1,443.218,7.4,real_measurement
12:42:10,0,5063,68.0,417.316,1,417.316,19.1,real_measurement
12:42:15,0,5208,69.0,418.769,1,418.769,11.9,real_measurement
12:42:20,0,5353,70.0,417.944,1,417.944,12.5,real_measurement
12:42:25,0,5498,73.0,419.359,1,419.359,9.8,real_measurement
12:42:31,0,5644,71.0,419.751,1,419.751,7.1,real_measurement
12:42:36,0,5789,72.0,420.913,1,420.913,13.7,real_measurement
12:42:41,0,5933,71.0,418.173,1,418.173,15.7,real_measurement
12:42:46,0,6084,77.0,447.349,1,447.349,9.2,real_measurement
12:42:51,0,6242,80.0,448.428,1,448.428,11.7,real_measurement
12:42:56,0,6380,66.0,400.175,1,400.175,14.3,real_measurement
12:43:01,0,6524,73.0,417.146,1,417.146,12.7,real_measurement
12:43:06,0,6673,79.0,445.436,1,445.436,12.0,real_measurement
12:43:11,0,6821,73.0,395.146,1,395.146,11.0,real_measurement
12:43:16,0,6964,69.0,419.463,1,419.463,10.4,real_measurement
12:43:21,0,7112,80.0,452.912,1,452.912,14.3,real_measurement
12:43:26,0,7271,80.0,450.019,1,450.019,7.2,real_measurement
12:43:31,0,7412,72.0,401.461,1,401.461,14.8,real_measurement
12:43:36,0,7554,72.0,417.064,1,417.064,12.1,real_measurement
12:43:41,0,7699,72.0,416.638,1,416.638,8.8,real_measurement
12:43:46,0,7843,75.0,419.494,1,419.494,16.5,real_measurement
12:43:51,0,7988,70.0,417.664,1,417.664,12.8,real_measurement
12:43:56,0,8133,74.0,420.09,1,420.09,11.9,real_measurement
12:44:01,0,8277,75.0,421.307,1,421.307,16.7,real_measurement
12:44:06,0,8425,80.0,442.759,1,442.759,7.7,real_measurement
12:44:11,0,8575,76.0,437.248,1,437.248,13.0,real_measurement
12:44:16,0,8729,75.0,436.18,1,436.18,11.9,real_measurement
12:44:21,0,8881,76.0,432.657,1,432.657,12.5,real_measurement
12:44:26,0,9033,76.0,433.388,1,433.388,12.2,real_measurement
12:44:31,0,9184,75.0,435.353,1,435.353,10.8,real_measurement
12:44:36,0,9339,78.0,447.423,1,447.423,15.7,real_measurement
12:44:41,0,9493,78.0,443.647,1,443.647,13.1,real_measurement
12:44:46,0,9644,75.0,423.246,1,423.246,6.1,real_measurement
12:44:51,0,9790,72.0,415.83,1,415.83,9.4,real_measurement
12:44:56,0,9935,72.0,415.798,1,415.798,16.7,real_measurement
12:45:01,0,10088,81.0,449.719,1,449.719,13.2,real_measurement
12:45:06,0,10231,71.0,403.888,1,403.888,15.9,real_measurement
12:45:11,0,10378,76.0,438.502,1,438.502,10.9,real_measurement
12:45:16,0,10531,74.0,401.003,1,401.003,10.6,real_measurement
12:45:21,0,10672,67.0,412.71,1,412.71,14.6,real_measurement
12:45:26,0,10818,74.0,423.434,1,423.434,11.1,real_measurement
12:45:31,0,10964,72.0,420.854,1,420.854,11.9,real_measurement
12:45:36,0,11110,74.0,423.829,1,423.829,11.3,real_measurement
12:45:41,0,11257,73.0,418.895,1,418.895,6.3,real_measurement
12:45:46,0,11407,64.0,433.038,1,433.038,9.0,real_measurement
12:45:51,0,11551,72.0,425.925,1,425.925,6.2,real_measurement
12:45:56,0,11698,73.0,421.289,1,421.289,3.5,real_measurement
12:46:01,0,11846,74.0,435.363,1,435.363,9.8,real_measurement
12:46:06,0,12000,77.0,439.47,1,439.47,7.3,real_measurement
12:46:11,0,12153,63.0,402.518,1,402.518,8.1,real_measurement
12:46:16,0,12302,77.0,435.053,1,435.053,10.3,real_measurement
12:46:21,0,12455,74.0,430.329,1,430.329,9.2,real_measurement
12:46:26,0,12608,76.0,433.71,1,433.71,7.8,real_measurement
12:46:31,0,12756,70.0,422.754,1,422.754,7.7,real_measurement
12:46:36,0,12903,71.0,422.004,1,422.004,6.9,real_measurement
12:46:41,0,13049,75.0,423.861,1,423.861,6.8,real_measurement
12:46:46,0,13195,71.0,423.277,1,423.277,5.9,real_measurement
12:46:51,0,13341,71.0,423.364,1,423.364,11.3,real_measurement
12:46:56,0,13487,73.0,419.663,1,419.663,5.1,real_measurement
12:47:01,0,13633,73.0,419.456,1,419.456,4.7,real_measurement
12:47:06,0,13780,72.0,417.073,1,417.073,4.2,real_measurement
12:47:11,0,13926,73.0,421.093,1,421.093,10.7,real_measurement
12:47:16,0,14072,74.0,419.447,1,419.447,8.2,real_measurement
12:47:22,0,14218,73.0,417.43,1,417.43,7.6,real_measurement
12:47:27,0,14364,70.0,420.988,1,420.988,7.0,real_measurement
12:47:32,0,14510,72.0,421.557,1,421.557,7.1,real_measurement
12:47:37,0,14656,72.0,422.497,1,422.497,7.9,real_measurement
12:47:42,0,14804,77.0,432.397,1,432.397,9.6,real_measurement
12:47:47,0,14956,76.0,432.368,1,432.368,7.6,real_measurement
12:47:52,0,15111,81.0,449.478,1,449.478,7.3,real_measurement
12:47:57,0,15269,81.0,447.696,1,447.696,4.9,real_measurement
12:48:02,0,15417,73.0,406.806,1,406.806,11.1,real_measurement
12:48:07,0,15561,71.0,419.814,1,419.814,6.2,real_measurement
12:48:12,0,15718,81.0,447.281,1,447.281,1.5,real_measurement
12:48:24,0,15865,0.0,122.524,1,122.524,6.8,real_measurement
12:48:32,0,15884,0.0,122.39,1,122.39,6.3,real_measurement
12:48:37,0,16021,72.0,404.824,1,404.824,11.0,real_measurement
12:48:44,0,16149,32.0,122.97,1,122.97,9.3,real_measurement
12:48:49,0,16302,76.0,445.586,1,445.586,8.2,real_measurement
12:48:54,0,16444,70.0,401.859,1,401.859,9.9,real_measurement
12:48:59,0,16589,71.0,421.959,1,421.959,8.0,real_measurement
12:49:04,0,16741,76.0,448.494,1,448.494,4.9,real_measurement
12:49:09,0,16886,65.0,400.045,1,400.045,12.7,real_measurement
12:49:14,0,17032,70.0,419.102,1,419.102,6.3,real_measurement
12:49:19,0,17167,72.0,423.175,1,423.175,11.4,real_measurement
12:49:24,0,17313,70.0,418.127,1,418.127,10.4,real_measurement
12:49:29,0,17458,69.0,417.217,1,417.217,16.5,real_measurement
12:49:34,0,17602,73.0,421.147,1,421.147,15.1,real_measurement
12:49:39,0,17747,71.0,417.244,1,417.244,11.3,real_measurement
12:49:44,0,17891,68.0,418.233,1,418.233,11.7,real_measurement
12:49:49,0,18038,79.0,448.005,1,448.005,12.1,real_measurement
12:49:54,0,18197,77.0,450.364,1,450.364,12.5,real_measurement
12:49:59,0,18339,65.0,402.557,1,402.557,9.1,real_measurement
12:50:04,0,18481,72.0,420.892,1,420.892,16.2,real_measurement
12:50:09,0,18634,81.0,449.493,1,449.493,11.4,real_measurement
12:50:14,0,18791,63.0,429.754,1,429.754,7.1,real_measurement
12:50:19,0,18927,73.0,407.373,1,407.373,23.7,real_measurement
12:50:24,0,19072,72.0,418.635,1,418.635,13.5,real_measurement
12:50:30,0,19223,79.0,435.815,1,435.815,10.7,real_measurement
12:50:35,0,19381,79.0,450.224,1,450.224,10.4,real_measurement
12:50:40,0,19529,74.0,398.809,1,398.809,17.4,real_measurement
12:50:45,0,19683,79.0,450.881,1,450.881,17.0,real_measurement
12:50:50,0,19842,77.0,450.486,1,450.486,11.4,real_measurement
12:50:55,0,20001,80.0,447.057,1,447.057,16.3,real_measurement
12:51:14,0,20018,0.0,122.839,1,122.839,10.1,real_measurement
12:51:39,1,0,0.0,123.554,1,123.554,11.7,real_measurement
12:51:51,1,117,0.0,124.183,1,124.183,10.9,real_measurement
12:51:56,1,261,73.0,416.117,1,416.117,13.7,real_measurement
12:52:01,1,404,74.0,415.387,1,415.387,10.1,real_measurement
12:52:06,1,547,72.0,416.269,1,416.269,15.4,real_measurement
12:52:11,1,691,72.0,416.889,1,416.889,8.3,real_measurement
12:52:16,1,834,71.0,412.227,1,412.227,13.2,real_measurement
12:52:24,1,861,0.0,123.75,1,123.75,11.4,real_measurement
12:52:29,1,1004,73.0,413.94,1,413.94,12.6,real_measurement
12:52:34,1,1147,73.0,417.906,1,417.906,12.8,real_measurement
12:52:39,1,1290,73.0,416.574,1,416.574,16.8,real_measurement
12:52:44,1,1433,70.0,412.407,1,412.407,12.4,real_measurement
12:52:49,1,1577,74.0,420.101,1,420.101,7.5,real_measurement
12:52:54,1,1722,70.0,411.245,1,411.245,5.3,real_measurement
12:52:59,1,1865,72.0,414.808,1,414.808,19.5,real_measurement
12:53:04,1,2008,72.0,413.451,1,413.451,12.3,real_measurement
12:53:09,1,2151,68.0,415.353,1,415.353,12.6,real_measurement
12:53:14,1,2294,70.0,412.272,1,412.272,12.5,real_measurement
12:53:20,1,2437,69.0,413.292,1,413.292,12.7,real_measurement
12:53:25,1,2580,73.0,412.534,1,412.534,10.9,real_measurement
12:53:30,1,2722,73.0,417.55,1,417.55,17.2,real_measurement
12:53:35,1,2866,75.0,414.838,1,414.838,9.8,real_measurement
12:53:40,1,3008,73.0,418.284,1,418.284,15.7,real_measurement
12:53:45,1,3152,74.0,417.048,1,417.048,8.8,real_measurement
12:53:50,1,3295,74.0,414.348,1,414.348,16.2,real_measurement
12:53:55,1,3438,73.0,415.272,1,415.272,9.0,real_measurement
12:54:00,1,3514,0.0,141.06,1,141.06,8.6,real_measurement
12:54:05,1,3658,70.0,414.263,1,414.263,10.9,real_measurement
12:54:10,1,3801,74.0,419.503,1,419.503,17.6,real_measurement
12:54:15,1,3882,73.0,419.45,1,419.45,9.3,real_measurement
12:54:22,1,3971,0.0,125.188,1,125.188,12.7,real_measurement
12:54:27,1,4112,70.0,411.125,1,411.125,13.7,real_measurement
12:54:32,1,4255,71.0,415.054,1,415.054,13.0,real_measurement
12:54:37,1,4398,70.0,413.873,1,413.873,12.2,real_measurement
12:54:42,1,4541,74.0,413.581,1,413.581,12.2,real_measurement
12:54:53,1,4687,0.0,123.195,1,123.195,10.3,real_measurement
12:54:58,1,4828,69.0,411.856,1,411.856,13.4,real_measurement
12:55:03,1,4907,60.0,272.798,1,272.798,11.8,real_measurement
12:55:08,1,5046,71.0,414.822,1,414.822,10.1,real_measurement
12:55:13,1,5189,64.0,414.707,1,414.707,12.1,real_measurement
12:55:18,1,5342,80.0,443.032,1,443.032,10.2,real_measurement
12:55:23,1,5467,62.0,391.967,1,391.967,15.1,real_measurement
12:55:28,1,5608,77.0,427.65,1,427.65,10.4,real_measurement
12:55:33,1,5760,75.0,411.856,1,411.856,13.9,real_measurement
12:55:41,1,5901,0.0,122.883,1,122.883,7.4,real_measurement
12:55:46,1,6034,62.0,395.594,1,395.594,18.1,real_measurement
12:55:51,1,6167,64.0,393.949,1,393.949,14.5,real_measurement
12:55:56,1,6307,66.0,414.87,1,414.87,11.8,real_measurement
12:56:01,1,6456,78.0,438.088,1,438.088,9.4,real_measurement
12:56:06,1,6601,70.0,392.534,1,392.534,11.4,real_measurement
12:56:11,1,6749,79.0,446.709,1,446.709,9.8,real_measurement
12:56:16,1,6889,70.0,414.904,1,414.904,14.4,real_measurement
12:56:21,1,7034,74.0,417.781,1,417.781,4.2,real_measurement
12:56:26,1,7176,66.0,412.742,1,412.742,19.2,real_measurement
12:56:31,1,7319,70.0,416.174,1,416.174,10.4,real_measurement
12:56:36,1,7468,75.0,437.701,1,437.701,13.6,real_measurement
12:56:41,1,7613,69.0,396.227,1,396.227,13.2,real_measurement
12:56:46,1,7756,71.0,420.58,1,420.58,13.2,real_measurement
12:56:51,1,7900,71.0,420.589,1,420.589,11.2,real_measurement
12:56:56,1,8044,78.0,438.882,1,438.882,17.3,real_measurement
12:57:01,1,8194,66.0,396.611,1,396.611,8.6,real_measurement
12:57:06,1,8334,74.0,411.182,1,411.182,15.3,real_measurement
12:57:11,1,8488,79.0,447.75,1,447.75,9.6,real_measurement
12:57:16,1,8639,66.0,392.452,1,392.452,14.8,real_measurement
12:57:21,1,8776,72.0,415.547,1,415.547,13.3,real_measurement
12:57:26,1,8920,64.0,419.866,1,419.866,10.3,real_measurement
12:57:31,1,9070,72.0,404.745,1,404.745,6.0,real_measurement
12:57:36,1,9211,69.0,412.987,1,412.987,19.4,real_measurement
12:57:41,1,9355,70.0,422.389,1,422.389,8.9,real_measurement
12:57:46,1,9498,73.0,413.365,1,413.365,11.9,real_measurement
12:57:51,1,9640,65.0,411.991,1,411.991,15.5,real_measurement
12:57:56,1,9783,70.0,416.327,1,416.327,14.1,real_measurement
12:58:01,1,9927,78.0,420.763,1,420.763,14.7,real_measurement
12:58:06,1,10074,77.0,421.624,1,421.624,13.7,real_measurement
12:58:11,1,10230,77.0,443.026,1,443.026,10.3,real_measurement
12:58:16,1,10372,61.0,399.565,1,399.565,15.7,real_measurement
12:58:22,1,10513,74.0,427.384,1,427.384,8.1,real_measurement
12:58:27,1,10660,80.0,444.492,1,444.492,14.7,real_measurement
12:58:32,1,10809,74.0,397.834,1,397.834,11.9,real_measurement
12:58:37,1,10951,74.0,419.937,1,419.937,9.8,real_measurement
12:58:42,1,11094,73.0,413.482,1,413.482,11.2,real_measurement
12:58:47,1,11233,74.0,417.866,1,417.866,14.9,real_measurement
12:58:52,1,11377,68.0,416.31,1,416.31,14.4,real_measurement
12:58:57,1,11521,72.0,416.11,1,416.11,12.4,real_measurement
12:59:02,1,11664,68.0,418.45,1,418.45,12.1,real_measurement
12:59:07,1,11808,71.0,420.543,1,420.543,7.4,real_measurement
12:59:12,1,11960,78.0,443.124,1,443.124,14.5,real_measurement
12:59:17,1,12115,76.0,436.894,1,436.894,10.7,real_measurement
12:59:22,1,12254,71.0,397.328,1,397.328,13.9,real_measurement
12:59:27,1,12400,78.0,441.122,1,441.122,12.6,real_measurement
12:59:32,1,12548,80.0,426.33,1,426.33,10.9,real_measurement
12:59:37,1,12693,62.0,400.013,1,400.013,15.6,real_measurement
12:59:42,1,12836,74.0,416.96,1,416.96,12.3,real_measurement
12:59:47,1,12987,75.0,450.038,1,450.038,4.1,real_measurement
12:59:52,1,13135,76.0,432.531,1,432.531,13.8,real_measurement
12:59:57,1,13288,76.0,431.461,1,431.461,16.3,real_measurement
13:00:02,1,13444,77.0,439.321,1,439.321,13.1,real_measurement
13:00:07,1,13595,72.0,416.141,1,416.141,13.1,real_measurement
13:00:12,1,13738,68.0,422.925,1,422.925,13.2,real_measurement
13:00:17,1,13886,77.0,442.357,1,442.357,10.2,real_measurement
13:00:22,1,14043,79.0,441.604,1,441.604,11.8,real_measurement
13:00:27,1,14181,74.0,396.336,1,396.336,10.4,real_measurement
13:00:32,1,14321,73.0,415.685,1,415.685,16.2,real_measurement
13:00:37,1,14464,69.0,412.091,1,412.091,12.1,real_measurement
13:00:42,1,14607,72.0,417.922,1,417.922,12.9,real_measurement
13:00:47,1,14749,69.0,411.368,1,411.368,15.2,real_measurement
13:00:52,1,14895,79.0,441.334,1,441.334,11.3,real_measurement
13:00:57,1,15044,73.0,387.529,1,387.529,10.1,real_measurement
13:01:02,1,15185,71.0,418.547,1,418.547,9.1,real_measurement
13:01:07,1,15341,78.0,440.59,1,440.59,9.9,real_measurement
13:01:12,1,15471,74.0,414.733,1,414.733,18.6,real_measurement
13:01:17,1,15614,72.0,415.536,1,415.536,14.1,real_measurement
13:01:22,1,15758,71.0,416.211,1,416.211,14.2,real_measurement
13:01:27,1,15902,78.0,420.187,1,420.187,11.0,real_measurement
13:01:32,1,16056,71.0,410.819,1,410.819,10.2,real_measurement
13:01:37,1,16195,68.0,412.784,1,412.784,12.9,real_measurement
13:01:42,1,16338,73.0,414.995,1,414.995,15.1,real_measurement
13:01:47,1,16482,74.0,419.203,1,419.203,9.5,real_measurement
13:01:52,1,16638,78.0,445.328,1,445.328,8.3,real_measurement
13:01:57,1,16775,74.0,416.231,1,416.231,19.5,real_measurement
13:02:02,1,16925,78.0,443.642,1,443.642,8.7,real_measurement
13:02:07,1,17065,70.0,416.572,1,416.572,9.7,real_measurement
13:02:12,1,17209,70.0,417.154,1,417.154,8.6,real_measurement
13:02:17,1,17352,71.0,413.946,1,413.946,15.5,real_measurement
13:02:22,1,17495,73.0,414.015,1,414.015,14.6,real_measurement
13:02:27,1,17638,72.0,416.99,1,416.99,11.6,real_measurement
13:02:32,1,17782,74.0,413.015,1,413.015,8.6,real_measurement
13:02:37,1,17924,69.0,417.335,1,417.335,15.5,real_measurement
13:02:42,1,18066,73.0,415.849,1,415.849,13.2,real_measurement
13:02:47,1,18209,70.0,416.275,1,416.275,12.2,real_measurement
13:02:52,1,18351,65.0,414.025,1,414.025,12.9,real_measurement
13:02:57,1,18494,70.0,413.925,1,413.925,11.9,real_measurement
13:03:02,1,18650,79.0,447.469,1,447.469,7.0,real_measurement
13:03:07,1,18799,64.0,400.819,1,400.819,17.4,real_measurement
13:03:12,1,18937,71.0,419.723,1,419.723,8.0,real_measurement
13:03:17,1,19085,79.0,444.169,1,444.169,12.0,real_measurement
13:03:22,1,19242,76.0,443.019,1,443.019,7.0,real_measurement
13:03:27,1,19398,76.0,444.664,1,444.664,14.4,real_measurement
13:03:32,1,19554,79.0,433.415,1,433.415,9.9,real_measurement
13:03:40,1,19585,0.0,122.413,1,122.413,9.0,real_measurement
13:03:45,1,19717,65.0,391.923,1,391.923,20.9,real_measurement
13:03:50,1,19870,79.0,447.662,1,447.662,7.8,real_measurement
13:04:12,2,0,28.0,273.768,1,273.768,12.5,real_measurement
13:04:18,2,24,0.0,123.097,1,123.097,12.2,real_measurement
13:04:23,2,168,69.0,416.697,1,416.697,9.3,real_measurement
13:04:28,2,312,74.0,419.597,1,419.597,9.8,real_measurement
13:04:33,2,457,74.0,418.989,1,418.989,5.5,real_measurement
13:04:38,2,601,72.0,423.463,1,423.463,15.5,real_measurement
13:04:43,2,745,71.0,420.583,1,420.583,7.3,real_measurement
13:04:48,2,889,70.0,413.549,1,413.549,7.6,real_measurement
13:04:53,2,1033,70.0,410.786,1,410.786,7.8,real_measurement
13:04:58,2,1177,72.0,418.514,1,418.514,7.8,real_measurement
13:05:03,2,1321,70.0,418.457,1,418.457,10.5,real_measurement
13:05:12,2,1369,0.0,128.541,1,128.541,2.6,real_measurement
13:05:17,2,1513,74.0,416.016,1,416.016,10.5,real_measurement
13:05:22,2,1652,70.0,419.394,1,419.394,7.2,real_measurement
13:05:27,2,1796,74.0,417.724,1,417.724,6.8,real_measurement
13:05:38,2,1893,0.0,123.822,1,123.822,5.0,real_measurement
13:05:43,2,2037,74.0,413.541,1,413.541,9.4,real_measurement
13:05:48,2,2182,73.0,419.435,1,419.435,5.2,real_measurement
13:05:53,2,2327,67.0,414.233,1,414.233,5.9,real_measurement
13:05:58,2,2471,70.0,415.563,1,415.563,9.3,real_measurement
13:06:03,2,2616,71.0,420.896,1,420.896,6.9,real_measurement
13:06:08,2,2760,69.0,416.668,1,416.668,6.3,real_measurement
13:06:13,2,2904,73.0,416.138,1,416.138,6.4,real_measurement
13:06:18,2,3049,74.0,415.026,1,415.026,5.5,real_measurement
13:06:23,2,3194,69.0,413.335,1,413.335,9.0,real_measurement
13:06:28,2,3339,69.0,420.353,1,420.353,5.8,real_measurement
13:06:33,2,3484,70.0,418.626,1,418.626,4.5,real_measurement
13:06:38,2,3513,0.0,122.688,1,122.688,8.5,real_measurement
13:06:43,2,3657,72.0,417.723,1,417.723,7.3,real_measurement
13:06:48,2,3802,72.0,420.837,1,420.837,6.5,real_measurement
13:06:53,2,3947,73.0,417.078,1,417.078,6.5,real_measurement
13:06:58,2,4092,73.0,419.655,1,419.655,5.9,real_measurement
13:07:06,2,4109,0.0,123.889,1,123.889,6.0,real_measurement
13:07:11,2,4252,74.0,419.687,1,419.687,4.0,real_measurement
13:07:16,2,4396,71.0,414.331,1,414.331,9.9,real_measurement
13:07:21,2,4541,75.0,417.262,1,417.262,7.0,real_measurement
13:07:30,2,4616,0.0,122.368,1,122.368,7.0,real_measurement
13:07:35,2,4757,71.0,419.524,1,419.524,9.4,real_measurement
13:07:40,2,4901,71.0,417.877,1,417.877,6.6,real_measurement
13:07:45,2,5045,70.0,417.452,1,417.452,11.3,real_measurement
13:07:55,2,5176,0.0,127.225,1,127.225,4.5,real_measurement
13:08:00,2,5315,73.0,419.231,1,419.231,9.9,real_measurement
13:08:05,2,5459,74.0,418.469,1,418.469,8.4,real_measurement
13:08:10,2,5604,71.0,416.405,1,416.405,6.5,real_measurement
13:08:15,2,5749,74.0,418.088,1,418.088,7.6,real_measurement
13:08:20,2,5893,72.0,417.88,1,417.88,13.3,real_measurement
13:08:25,2,6037,69.0,416.813,1,416.813,16.5,real_measurement
13:08:30,2,6181,72.0,414.215,1,414.215,11.9,real_measurement
13:08:35,2,6325,74.0,419.199,1,419.199,10.5,real_measurement
13:08:40,2,6468,71.0,412.928,1,412.928,15.0,real_measurement
13:08:45,2,6611,73.0,416.379,1,416.379,13.1,real_measurement
13:08:50,2,6755,68.0,412.321,1,412.321,10.7,real_measurement
13:08:55,2,6899,74.0,418.691,1,418.691,12.4,real_measurement
13:09:00,2,7043,69.0,422.067,1,422.067,15.1,real_measurement
13:09:05,2,7192,69.0,397.345,1,397.345,13.9,real_measurement
13:09:10,2,7336,70.0,419.415,1,419.415,12.5,real_measurement
13:09:15,2,7482,73.0,421.657,1,421.657,10.1,real_measurement
13:09:20,2,7626,72.0,419.279,1,419.279,19.7,real_measurement
13:09:25,2,7770,71.0,415.535,1,415.535,15.5,real_measurement
13:09:30,2,7917,70.0,418.911,1,418.911,13.6,real_measurement
13:09:35,2,8060,71.0,418.411,1,418.411,18.5,real_measurement
13:09:40,2,8204,71.0,414.844,1,414.844,18.0,real_measurement
13:09:45,2,8348,68.0,416.599,1,416.599,14.1,real_measurement
13:09:50,2,8491,71.0,415.51,1,415.51,16.5,real_measurement
13:09:55,2,8636,74.0,416.112,1,416.112,5.7,real_measurement
13:10:00,2,8779,72.0,414.091,1,414.091,17.2,real_measurement
13:10:05,2,8924,80.0,433.511,1,433.511,11.3,real_measurement
13:10:10,2,9071,72.0,415.784,1,415.784,12.6,real_measurement
13:10:15,2,9220,78.0,443.061,1,443.061,11.4,real_measurement
13:10:20,2,9355,73.0,402.744,1,402.744,12.8,real_measurement
13:10:25,2,9500,78.0,446.218,1,446.218,15.2,real_measurement
13:10:30,2,9648,68.0,406.244,1,406.244,9.4,real_measurement
13:10:35,2,9790,72.0,416.24,1,416.24,11.5,real_measurement
13:10:40,2,9926,72.0,416.409,1,416.409,14.0,real_measurement
13:10:45,2,10073,76.0,438.886,1,438.886,10.1,real_measurement
13:10:50,2,10224,69.0,403.035,1,403.035,16.2,real_measurement
13:10:55,2,10366,72.0,417.681,1,417.681,10.8,real_measurement
13:11:00,2,10511,74.0,422.384,1,422.384,7.9,real_measurement
13:11:05,2,10660,80.0,445.728,1,445.728,10.6,real_measurement
13:11:10,2,10812,65.0,405.664,1,405.664,12.1,real_measurement
13:11:15,2,10953,74.0,418.86,1,418.86,13.2,real_measurement
13:11:20,2,11103,80.0,449.514,1,449.514,13.3,real_measurement
13:11:25,2,11261,76.0,443.949,1,443.949,11.2,real_measurement
13:11:30,2,11398,71.0,400.955,1,400.955,17.4,real_measurement
13:11:35,2,11542,69.0,420.472,1,420.472,15.2,real_measurement
13:11:40,2,11686,69.0,422.296,1,422.296,11.5,real_measurement
13:11:45,2,11831,79.0,418.15,1,418.15,14.5,real_measurement
13:11:50,2,11979,71.0,418.063,1,418.063,8.7,real_measurement
13:11:55,2,12129,77.0,449.55,1,449.55,7.8,real_measurement
13:12:00,2,12288,76.0,447.052,1,447.052,12.1,real_measurement
13:12:05,2,12428,74.0,405.908,1,405.908,7.2,real_measurement
13:12:10,2,12572,72.0,422.913,1,422.913,5.7,real_measurement
13:12:15,2,12718,71.0,418.313,1,418.313,2.8,real_measurement
13:12:20,2,12865,78.0,434.653,1,434.653,11.0,real_measurement
13:12:26,2,13021,80.0,441.885,1,441.885,5.2,real_measurement
13:12:31,2,13168,70.0,396.739,1,396.739,8.2,real_measurement
13:12:36,2,13310,72.0,419.328,1,419.328,8.2,real_measurement
13:12:41,2,13456,70.0,418.299,1,418.299,7.9,real_measurement
13:12:46,2,13602,74.0,419.059,1,419.059,8.2,real_measurement
13:12:51,2,13747,73.0,418.65,1,418.65,8.3,real_measurement
13:12:56,2,13892,74.0,419.942,1,419.942,8.8,real_measurement
13:13:01,2,14038,70.0,420.996,1,420.996,8.7,real_measurement
13:13:06,2,14180,70.0,417.593,1,417.593,6.2,real_measurement
13:13:11,2,14326,72.0,422.811,1,422.811,11.0,real_measurement
13:13:16,2,14472,75.0,421.359,1,421.359,5.1,real_measurement
13:13:21,2,14618,71.0,421.873,1,421.873,4.0,real_measurement
13:13:26,2,14767,77.0,434.859,1,434.859,7.5,real_measurement
13:13:31,2,14915,73.0,422.721,1,422.721,8.8,real_measurement
13:13:36,2,15060,72.0,421.652,1,421.652,9.1,real_measurement
13:13:41,2,15212,80.0,446.151,1,446.151,6.0,real_measurement
13:13:46,2,15369,63.0,438.788,1,438.788,4.9,real_measurement
13:13:51,2,15507,67.0,405.184,1,405.184,9.9,real_measurement
